time,open,high,low,close,volume
1713736800,38271.0,38319.0,38255.0,38312.0,1808
1713740400,38309.0,38335.0,38289.0,38328.0,991
1713744000,38327.0,38356.0,38265.0,38268.0,2110
1713747600,38271.0,38308.0,38253.0,38293.0,1393
1713751200,38295.0,38304.0,38279.0,38289.0,600
1713754800,38290.0,38299.0,38272.0,38280.0,507
1713758400,38275.0,38304.0,38275.0,38298.0,497
1713762000,38299.0,38313.0,38283.0,38312.0,736
1713765600,38313.0,38392.0,38312.0,38386.0,2186
1713769200,38380.0,38393.0,38281.0,38298.0,2540
1713772800,38298.0,38354.0,38287.0,38339.0,3514
1713776400,38339.0,38407.0,38333.0,38373.0,2530
1713780000,38373.0,38410.0,38373.0,38405.0,1747
1713783600,38406.0,38451.0,38382.0,38441.0,2917
1713787200,38442.0,38449.0,38373.0,38405.0,4750
1713790800,38407.0,38442.0,38228.0,38291.0,22486
1713794400,38291.0,38358.0,38263.0,38268.0,16796
1713798000,38267.0,38326.0,38208.0,38323.0,13452
1713801600,38325.0,38434.0,38318.0,38430.0,10649
1713805200,38432.0,38669.0,38418.0,38639.0,16380
1713808800,38639.0,38681.0,38567.0,38599.0,13013
1713812400,38598.0,38598.0,38429.0,38472.0,20912
1713816000,38472.0,38494.0,38434.0,38494.0,3175
1713823200,38507.0,38511.0,38461.0,38485.0,0
1713826800,38484.0,38493.0,38431.0,38478.0,1116
1713830400,38478.0,38505.0,38468.0,38498.0,738
1713834000,38497.0,38499.0,38442.0,38455.0,983
1713837600,38456.0,38485.0,38452.0,38471.0,771
1713841200,38472.0,38488.0,38453.0,38481.0,425
1713844800,38479.0,38492.0,38464.0,38469.0,365
1713848400,38470.0,38482.0,38454.0,38478.0,593
1713852000,38478.0,38496.0,38450.0,38495.0,1083
1713855600,38495.0,38532.0,38487.0,38508.0,2803
1713859200,38510.0,38546.0,38476.0,38477.0,2262
1713862800,38477.0,38512.0,38471.0,38488.0,1550
1713866400,38488.0,38573.0,38486.0,38568.0,2463
1713870000,38570.0,38579.0,38505.0,38513.0,3059
1713873600,38512.0,38589.0,38480.0,38581.0,4232
1713877200,38581.0,38662.0,38517.0,38631.0,21452
1713880800,38633.0,38737.0,38572.0,38727.0,19011
1713884400,38727.0,38732.0,38633.0,38645.0,11840
1713888000,38646.0,38736.0,38636.0,38708.0,8275
1713891600,38707.0,38789.0,38679.0,38759.0,9016
1713895200,38761.0,38766.0,38700.0,38724.0,7959
1713898800,38725.0,38747.0,38690.0,38740.0,13218
1713902400,38737.0,38767.0,38695.0,38758.0,4541
1713909600,38749.0,38749.0,38719.0,38735.0,0
1713913200,38738.0,38752.0,38727.0,38734.0,899
1713916800,38733.0,38755.0,38719.0,38754.0,871
1713920400,38752.0,38764.0,38743.0,38764.0,710
1713924000,38765.0,38774.0,38753.0,38768.0,596
1713927600,38770.0,38793.0,38768.0,38779.0,646
1713931200,38779.0,38780.0,38770.0,38774.0,488
1713934800,38776.0,38800.0,38773.0,38793.0,675
