time,open,high,low,close,volume
1473739200,18293.0,18307.0,18024.0,18087.0,84678
1473825600,18108.0,18160.0,17988.0,18000.0,45823
1473912000,18017.0,18252.0,17962.0,18200.0,26695
1473998400,18197.0,18197.0,18122.0,18167.560546875,149887
1474257600,18058.0,18171.0,18004.0,18052.0,122943
1474344000,18058.0,18145.0,18031.0,18047.0,111843
1474430400,18037.0,18225.0,18011.0,18218.0,189572
1474516800,18215.0,18366.0,18193.0,18299.0,128681
1474603200,18297.0,18309.0,18165.0,18190.0,104660
1474862400,18172.0,18203.0,17993.0,18014.0,128492
1474948800,18011.0,18152.0,17959.0,18139.0,153632
1475035200,18127.0,18260.0,18090.0,18238.0,155607
1475121600,18232.0,18279.0,17999.0,18097.0,194374
1475208000,18074.0,18283.0,17989.0,18219.0,166300
1475467200,18203.0,18253.0,18108.0,18156.0,121065
1475553600,18164.0,18229.0,18022.0,18092.0,207369
1475640000,18085.0,18234.0,18054.0,18200.0,137416
1475726400,18192.0,18223.0,18076.0,18199.0,130210
1475812800,18192.0,18251.0,18061.0,18157.0,191030
1476158400,18264.0,18276.0,17968.0,18070.0,190865
1476244800,18056.0,18121.0,17991.0,18053.0,146994
1476331200,18019.0,18050.0,17868.0,18021.0,185060
1476417600,18017.0,18177.0,17988.0,18059.0,170631
1476676800,18050.0,18082.0,17973.0,18013.0,137630
1476763200,17990.0,18143.0,17976.0,18064.0,120223
1476849600,18059.0,18169.0,18031.0,18125.0,108311
1476936000,18127.0,18178.0,18047.0,18108.0,156282
1477022400,18095.0,18115.0,17965.0,18066.0,144869
1477281600,18080.0,18197.0,18061.0,18134.0,111904
1477368000,18138.0,18173.0,18067.0,18097.0,125524
1477454400,18073.0,18156.0,17975.0,18128.0,186078
1477540800,18127.0,18183.0,18065.0,18082.0,181633
1477627200,18096.0,18173.0,18010.0,18098.0,278900
1477886400,18065.0,18147.0,18032.0,18062.0,133450
1477972800,18080.0,18126.0,17856.0,17939.0,228082
1478059200,17935.0,17960.0,17825.0,17881.0,200698
1478145600,17862.0,17935.0,17821.0,17852.0,155396
1478232000,17844.0,17901.0,17799.0,17805.0,196117
1478494800,18000.0,18209.0,17983.0,18192.0,172027
1478581200,18188.0,18345.0,18129.0,18285.0,162218
1478667600,18304.0,18590.0,17418.0,18532.0,651872
1478754000,18533.0,18821.0,18492.0,18786.0,339145
1479099600,18806.0,18918.0,18762.0,18822.0,212519
1479186000,18821.0,18885.0,18756.0,18880.0,146311
1479272400,18874.0,18914.0,18793.0,18833.0,129349
1479358800,18833.0,18876.0,18812.0,18869.0,119808
1479445200,18870.0,18889.0,18823.0,18853.0,113076
1479704400,18852.0,18929.0,18834.0,18910.0,112690
1479790800,18919.0,19012.0,18912.0,18995.0,115567
1479877200,19000.0,19060.0,18975.0,19054.0,120477
1480050000,19065.0,19148.0,19032.0,19144.0,84532
1480309200,19125.0,19126.0,19042.0,19080.0,128399
1480395600,19087.0,19132.0,19059.0,19115.0,119176
1480482000,19119.0,19215.0,19100.0,19132.0,162273
1480568400,19143.0,19205.0,19113.0,19197.0,186012
1480654800,19189.0,19193.0,19133.0,19158.0,136560
1480914000,19110.0,19276.0,19083.0,19210.0,141710
1481000400,19214.0,19245.0,19176.0,19232.0,103826
1481086800,19237.0,19558.0,19218.0,19517.0,164281
1481173200,19522.0,19665.0,19494.0,19621.0,192372
1481259600,19615.0,19783.0,19611.0,19769.0,71100
1481518800,19773.0,19876.0,19751.0,19781.0,68749
1481605200,19789.0,19957.0,19774.0,19912.0,55556
1481691600,19912.0,19968.0,19749.0,19824.0,52320
1481778000,19823.0,19955.0,19779.0,19863.0,41658
1481864400,19881.0,19918.400390625,19860.0,19918.400390625,129984
1482123600,19800.0,19860.0,19792.0,19837.0,87037
1482210000,19838.0,19933.0,19833.0,19899.0,81800
1482296400,19916.0,19930.0,19872.0,19891.0,64397
1482382800,19875.0,19899.0,19830.0,19873.0,71706
1482469200,19867.0,19890.0,19845.0,19874.0,42113
1482814800,19863.0,19922.0,19860.0,19876.0,45577
1482901200,19880.0,19920.0,19769.0,19775.0,88829
1482987600,19779.0,19817.0,19729.0,19759.0,86353
1483074000,19770.0,19817.0,19661.0,19720.0,109475
1483419600,19757.0,19879.0,19703.0,19798.0,151885
1483506000,19798.0,19881.0,19787.0,19856.0,104361
1483592400,19865.0,19872.0,19733.0,19821.0,108860
1483678800,19821.0,19925.0,19760.0,19897.0,121917
1483938000,19887.0,19922.0,19816.0,19828.0,85834
1484024400,19826.0,19885.0,19765.0,19788.0,110885
1484110800,19798.0,19904.0,19757.0,19877.0,185272
1484197200,19880.0,19882.0,19692.0,19803.0,151822
1484283600,19807.0,19878.0,19772.0,19832.0,99768
1484629200,19828.0,19830.0,19698.0,19743.0,140716
1484715600,19746.0,19791.0,19669.0,19735.0,121032
1484802000,19728.0,19758.0,19607.0,19694.0,119383
1484888400,19652.0,19779.0,19652.0,19745.0,150968
1485147600,19746.0,19771.0,19666.0,19735.0,129845
1485234000,19725.0,19882.0,19718.0,19844.0,121989
1485320400,19851.0,20016.0,19847.0,20003.0,123956
1485406800,20003.0,20069.0,19991.0,20051.0,109273
1485493200,20051.0,20073.0,20005.0,20012.0,77803
1485752400,19969.0,19993.0,19800.0,19888.0,148335
1485838800,19883.0,19891.0,19713.0,19792.0,149470
1485925200,19814.0,19896.0,19774.0,19816.0,133901
1486011600,19826.0,19851.0,19735.0,19821.0,130390
1486098000,19818.0,20007.0,19783.0,19986.0,132981
1486357200,19992.0,20021.0,19932.0,19972.0,108426
1486443600,19966.0,20086.0,19957.0,20018.0,111316
1486530000,20006.0,20052.0,19966.0,20002.0,107592
1486616400,20010.0,20158.0,19982.0,20136.0,113826
1486702800,20133.0,20248.0,20127.0,20223.0,99922
1486962000,20233.0,20396.0,20226.0,20383.0,106394
1487048400,20382.0,20496.0,20346.0,20482.0,120445
1487134800,20482.0,20632.0,20468.0,20623.0,133210
1487221200,20617.0,20626.0,20536.0,20594.0,137885
1487307600,20594.0,20605.0,20506.0,20588.0,122287
1487653200,20583.0,20735.0,20568.0,20688.0,147852
1487739600,20693.0,20769.0,20667.0,20749.0,120216
1487826000,20762.0,20817.0,20724.0,20797.0,138561
1487912400,20784.0,20799.0,20695.0,20787.0,138230
1488171600,20777.0,20834.0,20748.0,20813.0,122654
1488258000,20808.0,20834.0,20769.0,20807.0,113242
1488344400,20836.0,21162.0,20810.0,21091.0,204334
1488430800,21074.0,21130.0,20972.0,21006.0,151866
1488517200,20984.0,21037.0,20926.0,20981.0,135151
1488776400,20975.0,20980.0,20894.0,20957.0,117681
1488862800,20925.0,20965.0,20893.0,20913.0,113939
1488949200,20910.0,20957.0,20837.0,20868.0,151456
1489035600,20859.0,20907.0,20781.0,20869.0,178610
1489122000,20876.0,21021.0,20829.0,20892.0,110718
1489377600,20886.0,20926.0,20850.0,20888.0,53340
1489464000,20884.0,20890.0,20788.0,20847.0,60314
1489550400,20858.0,20978.0,20851.0,20944.0,44285
1489636800,20930.0,21028.0,20893.0,20940.0,25420
1489723200,20938.0,20975.0,20915.0,20972.490234375,105018
1489982400,20851.0,20901.0,20824.0,20868.0,104838
1490068800,20855.0,20917.0,20603.0,20627.0,266691
1490155200,20600.0,20633.0,20525.0,20596.0,208619
1490241600,20589.0,20702.0,20561.0,20588.0,187184
1490328000,20599.0,20674.0,20476.0,20575.0,180188
1490587200,20527.0,20528.0,20356.0,20497.0,175580
1490673600,20525.0,20678.0,20459.0,20625.0,158903
1490760000,20635.0,20663.0,20563.0,20601.0,103586
1490846400,20597.0,20694.0,20570.0,20660.0,104368
1490932800,20666.0,20671.0,20596.0,20604.0,105486
1491192000,20599.0,20648.0,20451.0,20590.0,151669
1491278400,20580.0,20653.0,20512.0,20634.0,112384
1491364800,20658.0,20828.0,20557.0,20577.0,184153
1491451200,20571.0,20690.0,20512.0,20605.0,159505
1491537600,20620.0,20669.0,20462.0,20599.0,166432
1491796800,20609.0,20691.0,20551.0,20598.0,139608
1491883200,20606.0,20623.0,20448.0,20593.0,191207
1491969600,20596.0,20639.0,20490.0,20516.0,157299
1492056000,20498.0,20549.0,20388.0,20414.0,161544
1492401600,20380.0,20581.0,20373.0,20569.0,98949
1492488000,20562.0,20584.0,20394.0,20433.0,163328
1492574400,20424.0,20486.0,20311.0,20335.0,134881
1492660800,20335.0,20567.0,20328.0,20528.0,149080
1492747200,20530.0,20553.0,20443.0,20503.0,117723
1493006400,20599.0,20732.0,20599.0,20696.0,135562
1493092800,20696.0,20967.0,20686.0,20945.0,126509
1493179200,20930.0,21010.0,20900.0,20905.0,164795
1493265600,20900.0,20949.0,20871.0,20898.0,116450
1493352000,20896.0,20929.0,20859.0,20874.0,89493
1493611200,20894.0,20923.0,20829.0,20873.0,86530
1493697600,20871.0,20894.0,20836.0,20865.0,75155
1493784000,20856.0,20907.0,20805.0,20879.0,97914
1493870400,20872.0,20946.0,20775.0,20871.0,132693
1493956800,20876.0,20972.0,20813.0,20954.0,95622
1494216000,21001.0,21010.0,20902.0,20941.0,83336
