time,open,high,low,close,volume
1712721600,18378.75,18386.25,18378.75,18381.5,0.0
1712725200,18381.75,18391.5,18369.5,18370.0,6977.0
1712728800,18370.75,18383.5,18370.75,18374.5,7299.0
1712732400,18380.5,18402.0,18373.5,18391.0,18838.0
1712736000,18391.0,18410.25,18380.5,18404.0,14530.0
1712739600,18404.25,18411.5,18355.0,18356.0,18624.0
1712743200,18354.19921875,18376.75,18347.75,18369.5,22922.0
1712746800,18369.5,18383.75,18366.5,18381.75,18630.0
1712750400,18381.75,18470.0,18054.0,18107.25,203824.0
1712754000,18107.75,18208.25,18061.5,18179.5,337302.0
1712757600,18179.25,18232.25,18135.25,18158.0,245741.0
1712761200,18158.0,18183.0,18125.0,18144.5,124969.0
1712764800,18144.75,18202.0,18127.0,18191.5,88708.0
1712768400,18191.75,18224.5,18114.0,18166.5,230940.0
1712772000,18166.75,18196.5,18125.0,18128.0,161331.0
1712775600,18128.25,18227.0,18118.25,18191.5,160949.0
1712779200,18191.5,18198.75,18150.75,18191.5,22151.0
1712786400,18190.75,18190.75,18160.0,18172.25,0.0
1712790000,18172.5,18172.75,18142.5,18158.5,13932.0
1712793600,18159.0,18176.25,18150.75,18164.5,14251.0
1712797200,18164.0,18184.5,18155.5,18178.5,13479.0
1712800800,18178.5,18194.75,18177.25,18190.0,8434.0
1712804400,18189.5,18205.0,18185.25,18199.75,8248.0
1712808000,18199.0,18207.25,18195.25,18204.5,5933.0
1712811600,18204.25,18212.25,18201.25,18203.75,7408.0
1712815200,18203.5,18216.75,18191.0,18192.5,12653.0
1712818800,18192.0,18216.25,18187.75,18200.75,21976.0
1712822400,18200.75,18210.5,18158.0,18158.5,24912.0
1712826000,18158.5,18173.75,18145.5,18160.75,27988.0
1712829600,18147.80078125,18171.0,18146.0,18165.75,22315.0
1712833200,18165.25,18172.0,18111.75,18125.5,39333.0
1712836800,18125.25,18263.5,18085.0,18245.75,140486.0
1712840400,18246.25,18286.25,18222.5,18260.75,247840.0
1712844000,18261.0,18264.75,18169.0,18237.25,268488.0
1712847600,18237.5,18322.5,18236.25,18316.75,160700.0
1712851200,18317.0,18326.75,18287.5,18308.75,103785.0
1712854800,18308.5,18444.5,18289.75,18436.5,173420.0
1712858400,18436.75,18512.5,18432.75,18479.0,120163.0
1712862000,18479.0,18519.25,18479.0,18481.75,94298.0
1712865600,18481.75,18495.5,18478.0,18484.5,20755.0
1712872800,18485.5,18501.75,18477.0,18494.5,0.0
1712876400,18494.5,18499.0,18473.0,18490.25,7495.0
1712880000,18490.25,18498.5,18475.0,18492.5,8884.0
1712883600,18492.75,18499.5,18482.75,18497.0,9089.0
1712887200,18497.25,18497.5,18489.5,18493.25,4708.0
1712890800,18492.5,18500.25,18488.5,18489.5,4871.0
1712894400,18488.75,18493.25,18483.75,18486.0,4086.0
1712898000,18486.25,18495.5,18483.75,18488.25,4975.0
1712901600,18488.5,18507.75,18480.0,18498.0,16208.0
1712905200,18497.0,18500.75,18465.75,18469.5,22209.0
1712908800,18469.0,18482.25,18442.5,18443.75,29313.0
1712912400,18444.0,18446.25,18410.25,18425.25,29950.0
1712916000,18425.0,18426.75,18360.0,18383.25,39380.0
1712919600,18383.75,18429.5,18376.0,18412.5,37527.0
1712923200,18412.75,18428.75,18312.0,18318.5,88374.0
1712926800,18318.5,18343.25,18274.25,18338.0,199545.0
1712930400,18337.0,18339.25,18193.25,18198.5,278960.0
1712934000,18198.0,18291.5,18193.5,18256.0,155043.0
1712937600,18256.25,18268.25,18147.25,18158.5,171241.0
1712941200,18158.75,18193.25,18124.5,18161.75,163875.0
1712944800,18161.75,18188.0,18131.5,18134.25,141079.0
1712948400,18134.25,18198.0,18120.0,18181.5,153536.0
1712952000,18180.75,18194.25,18168.5,18173.25,20030.0
1713132000,18151.75,18243.0,18147.5,18221.5,33058.0
1713135600,18221.75,18255.0,18219.75,18237.75,22871.0
1713139200,18238.0,18248.0,18192.25,18223.75,34294.0
1713142800,18223.5,18228.0,18194.5,18221.5,19955.0
1713146400,18222.75,18233.25,18220.0,18221.25,9309.0
1713150000,18221.5,18243.0,18211.75,18233.25,10890.0
1713153600,18230.75,18251.0,18227.25,18248.5,8363.0
1713157200,18248.25,18263.75,18243.25,18258.0,12402.0
1713160800,18257.75,18276.25,18243.5,18260.5,19008.0
1713164400,18260.75,18289.25,18241.75,18280.25,33096.0
1713168000,18280.0,18287.5,18265.25,18276.0,23498.0
1713171600,18276.75,18295.75,18259.0,18270.75,22256.0
1713175200,18270.5,18287.75,18265.5,18276.5,15732.0
1713178800,18276.75,18297.75,18264.25,18292.25,26743.0
1713182400,18292.25,18348.0,18270.0,18331.25,73984.0
1713186000,18331.25,18351.0,18261.0,18304.75,171345.0
1713189600,18305.0,18326.0,18171.0,18172.0,279911.0
1713193200,18172.0,18222.75,18158.75,18211.0,147227.0
1713196800,18211.0,18227.0,18083.75,18109.25,141309.0
1713200400,18109.25,18131.25,17876.5,17923.25,238618.0
1713204000,17923.25,17938.75,17867.25,17886.0,143923.0
1713207600,17885.75,17905.25,17841.5,17876.25,143307.0
1713211200,17876.25,17883.25,17843.75,17875.0,21521.0
1713218400,17882.0,17891.75,17874.25,17882.0,0.0
1713222000,17881.75,17883.25,17845.5,17870.5,18804.0
1713225600,17871.75,17894.0,17867.25,17881.0,19474.0
1713229200,17881.25,17885.0,17856.75,17871.5,16566.0
1713232800,17872.5,17876.75,17795.5,17836.25,35070.0
1713236400,17836.25,17845.75,17819.5,17844.25,15308.0
1713240000,17846.5,17846.5,17822.5,17843.5,10564.0
1713243600,17844.0,17874.75,17841.5,17863.25,14800.0
1713247200,17863.0,17867.0,17829.25,17845.75,23079.0
1713250800,17846.0,17876.0,17840.0,17875.0,38349.0
1713254400,17874.25,17883.25,17855.25,17867.75,26042.0
1713258000,17867.25,17877.0,17822.25,17844.25,27639.0
1713261600,17844.75,17860.75,17791.25,17858.25,39614.0
1713265200,17858.5,17918.0,17851.5,17907.75,47595.0
1713268800,17907.75,17918.0,17864.75,17893.5,68387.0
1713272400,17893.25,17910.75,17822.0,17897.75,224061.0
1713276000,17897.5,17931.0,17834.5,17863.25,228576.0
1713279600,17863.5,17937.5,17851.25,17890.75,146625.0
1713283200,17890.5,17930.75,17862.5,17913.25,120087.0
1713286800,17913.75,17931.0,17818.0,17889.25,232373.0
1713290400,17889.5,17988.0,17846.25,17950.25,197208.0
1713294000,17950.0,17954.75,17873.75,17876.75,127472.0
1713297600,17876.75,17895.75,17872.0,17895.75,13042.0
1713304800,17897.75,17916.0,17896.0,17907.5,0.0
1713308400,17907.5,17940.0,17898.5,17935.75,10200.0
1713312000,17936.0,17936.25,17890.0,17910.25,20060.0
1713315600,17910.5,17931.75,17904.0,17925.0,15585.0
1713319200,17923.25,17935.0,17915.25,17930.5,7992.0
1713322800,17930.75,17937.5,17926.0,17929.25,5615.0
1713326400,17929.5,17936.0,17923.25,17934.75,4272.0
1713330000,17934.5,17934.5,17842.0,17857.75,28524.0
1713333600,17857.0,17862.75,17778.0,17824.25,46157.0
1713337200,17824.25,17885.5,17820.5,17877.75,41375.0
1713340800,17877.75,17922.0,17862.25,17912.5,31845.0
1713344400,17912.5,17929.5,17882.75,17929.5,25851.0
1713348000,17929.75,17943.25,17915.0,17921.75,23924.0
1713351600,17922.0,17937.75,17904.25,17909.5,27625.0
1713355200,17909.25,17939.5,17892.75,17929.5,51481.0
1713358800,17929.25,17968.25,17874.0,17891.75,209216.0
1713362400,17892.0,17894.25,17764.0,17801.75,287047.0
1713366000,17802.0,17850.5,17726.5,17747.5,211760.0
1713369600,17747.25,17750.5,17616.0,17643.5,201685.0
1713373200,17643.75,17747.5,17636.5,17742.0,158121.0
1713376800,17741.75,17796.5,17686.0,17703.5,171919.0
1713380400,17703.0,17713.5,17647.5,17654.5,163297.0
1713384000,17654.5,17670.25,17638.75,17663.5,19315.0
1713391200,17674.0,17685.5,17670.0,17679.5,0.0
1713394800,17679.0,17689.0,17673.25,17686.25,7411.0
1713398400,17686.0,17700.25,17678.75,17695.75,11692.0
1713402000,17695.75,17704.75,17691.75,17704.0,9234.0
1713405600,17704.5,17724.25,17701.25,17719.5,10830.0
1713409200,17719.25,17733.5,17719.25,17729.0,6499.0
1713412800,17729.0,17736.25,17722.75,17725.75,5599.0
1713416400,17726.0,17755.5,17712.0,17743.5,17020.0
1713420000,17743.75,17771.0,17740.0,17763.75,18018.0
1713423600,17764.0,17765.75,17730.25,17747.25,24892.0
1713427200,17746.5,17757.25,17709.0,17722.5,26830.0
1713430800,17722.75,17731.5,17674.75,17710.0,27690.0
1713434400,17710.5,17721.5,17684.75,17708.0,24701.0
1713438000,17708.0,17725.5,17694.0,17709.5,27634.0
1713441600,17710.0,17713.25,17663.25,17681.75,65157.0
1713445200,17681.5,17696.25,17551.0,17610.5,235007.0
1713448800,17610.0,17732.0,17582.25,17712.0,236290.0
1713452400,17711.75,17746.0,17683.0,17692.75,155890.0
1713456000,17693.0,17712.5,17602.5,17610.5,160351.0
1713459600,17610.5,17624.75,17537.0,17561.5,181596.0
1713463200,17561.25,17597.0,17522.0,17533.25,157684.0
1713466800,17533.5,17593.0,17529.25,17545.0,150011.0
